Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Spend_Score,Spend_Binary
18-832-6916,32,Male,High,Married,Bachelor's,High,Animal Feed,61.21,12,Mixed,5,5,0.0,None,Not Sensitive,0,5,Low,Smartphone,Credit Card,11/24/2024,True,False,Planned,Standard,13,734.52,Not_High
29-438-8126,36,Female,Middle,Single,High School,High,Packages),462.48,11,Online,1,3,0.0,Medium,Very Sensitive,2,2,Low,Smartphone,Debit Card,3/31/2024,False,False,Planned,Express,12,5087.280000000001,High
68-201-1633,33,Male,Middle,Married,Bachelor's,High,Software & Apps,449.18,3,Mixed,5,3,2.0,Medium,Somewhat Sensitive,0,8,High,Tablet,Credit Card,3/21/2024,True,True,Wants-based,Standard,10,1347.54,Not_High
07-314-2945,25,Female,Middle,Married,Master's,Middle,Mobile Accessories,314.36,7,In-Store,3,5,2.0,Medium,Very Sensitive,1,4,None,Desktop,Cash,7/3/24,True,False,Impulsive,Express,1,2200.52,Not_High
64-490-6975,46,Female,Middle,Married,Bachelor's,Middle,Jewelry & Accessories,367.7,3,Mixed,3,5,2.0,None,Somewhat Sensitive,2,3,High,Desktop,Credit Card,3/17/2024,True,True,Need-based,No Preference,3,1103.1,Not_High
91-789-3191,41,Female,High,Single,High School,Middle,Sports & Outdoors,229.97,7,Mixed,3,4,0.0,None,Very Sensitive,2,9,None,Desktop,Other,11/21/2024,False,True,Need-based,Standard,6,1609.79,Not_High
83-714-9649,28,Female,Middle,Widowed,Bachelor's,Middle,Home Appliances,226.53,3,Online,3,1,1.0,High,Not Sensitive,1,10,Medium,Desktop,PayPal,8/2/24,True,False,Wants-based,No Preference,13,679.59,Not_High
33-203-4230,23,Male,High,Divorced,Master's,Middle,Software & Apps,218.32,2,Mixed,5,3,0.0,High,Not Sensitive,2,7,Low,Desktop,PayPal,9/24/2024,False,False,Need-based,Express,3,436.64,Not_High
90-918-2833,48,Female,High,Widowed,High School,High,Furniture,132.67,7,In-Store,2,5,1.0,Low,Very Sensitive,2,3,Low,Smartphone,Other,12/18/2024,True,False,Impulsive,Express,1,928.6899999999999,Not_High
53-409-1176,26,Male,High,Single,Master's,High,Arts & Crafts,416.96,7,In-Store,5,1,1.0,High,Not Sensitive,0,1,High,Tablet,Other,5/25/2024,False,False,Planned,Express,7,2918.72,Not_High
52-491-3386,39,Female,High,Married,Master's,Middle,Arts & Crafts,459.51,7,In-Store,1,2,2.0,High,Not Sensitive,0,5,Medium,Tablet,Debit Card,1/5/24,True,False,Need-based,No Preference,11,3216.5699999999997,High
10-870-3357,45,Male,Middle,Married,High School,High,Sports & Outdoors,487.96,2,Mixed,5,3,2.0,Low,Very Sensitive,0,2,None,Desktop,PayPal,3/15/2024,True,True,Need-based,No Preference,12,975.92,Not_High
41-816-7753,22,Male,Middle,Divorced,High School,High,Toys & Games,150.11,7,Mixed,4,4,1.5,Low,Very Sensitive,0,3,High,Smartphone,Credit Card,7/23/2024,True,False,Wants-based,Standard,8,1050.77,Not_High
68-296-5978,36,Male,High,Married,High School,Middle,Hotels,218.87,5,Mixed,4,3,0.0,Medium,Very Sensitive,0,4,Medium,Smartphone,Cash,9/18/2024,True,False,Planned,No Preference,11,1094.35,Not_High
03-874-9055,29,Female,Middle,Married,Bachelor's,High,Mobile Accessories,437.06,7,In-Store,3,5,2.0,Low,Very Sensitive,0,6,Low,Smartphone,Cash,3/9/24,False,False,Impulsive,Express,11,3059.42,High
28-123-8406,33,Male,High,Married,Bachelor's,High,Beauty & Personal Care,122.58,2,In-Store,5,4,1.5,Low,Not Sensitive,2,5,None,Tablet,Other,1/29/2024,True,False,Impulsive,Express,12,245.16,Not_High
01-089-2223,35,Male,High,Married,Master's,Middle,Food & Beverages,195.07,8,Online,3,1,1.0,High,Somewhat Sensitive,0,6,None,Smartphone,Debit Card,7/22/2024,False,False,Impulsive,No Preference,10,1560.56,Not_High
23-758-1012,39,Female,Middle,Single,High School,High,Books,190.06,9,In-Store,5,1,1.0,None,Somewhat Sensitive,1,2,Low,Smartphone,Other,2/3/24,True,True,Planned,Standard,12,1710.54,Not_High
34-788-8387,38,Female,Middle,Single,High School,Middle,Groceries,485.76,10,In-Store,3,4,0.0,Medium,Somewhat Sensitive,0,4,High,Desktop,Debit Card,6/3/24,True,True,Wants-based,No Preference,4,4857.6,High
53-865-9342,27,Female,High,Single,Bachelor's,High,Books,242.57,7,In-Store,1,1,1.0,Low,Not Sensitive,0,10,Low,Smartphone,PayPal,10/5/24,True,False,Wants-based,No Preference,1,1697.99,Not_High
79-052-8470,35,Male,Middle,Widowed,High School,High,Arts & Crafts,303.13,2,Online,1,1,1.0,High,Not Sensitive,0,7,Medium,Desktop,Debit Card,1/4/24,False,True,Need-based,Standard,10,606.26,Not_High
86-359-7320,43,Female,Middle,Widowed,Master's,Middle,Toys & Games,136.1,5,In-Store,3,5,2.0,Low,Very Sensitive,0,2,High,Tablet,Debit Card,2/27/2024,False,True,Planned,Express,14,680.5,Not_High
27-111-2242,40,Bigender,High,Single,Bachelor's,Middle,Electronics,249.02,11,Mixed,3,2,0.3,Medium,Not Sensitive,1,1,Medium,Smartphone,PayPal,10/1/24,True,True,Planned,Express,14,2739.2200000000003,Not_High
84-538-0238,19,Male,Middle,Divorced,High School,Middle,Office Supplies,466.74,7,In-Store,3,4,0.2,Medium,Not Sensitive,2,3,High,Tablet,Debit Card,12/11/24,True,True,Need-based,Express,5,3267.1800000000003,High
04-660-2742,46,Agender,High,Married,High School,High,Animal Feed,229.3,6,In-Store,4,5,2.0,None,Somewhat Sensitive,0,6,None,Smartphone,Other,11/25/2024,False,False,Planned,Express,6,1375.8000000000002,Not_High
96-496-9833,30,Female,High,Single,High School,High,Packages),450.52,8,Online,2,2,0.2,High,Somewhat Sensitive,0,6,Low,Desktop,PayPal,1/13/2024,True,True,Need-based,No Preference,8,3604.16,High
27-672-6081,35,Male,High,Divorced,Bachelor's,Middle,Groceries,246.44,4,Mixed,3,1,1.0,Medium,Somewhat Sensitive,0,3,Medium,Smartphone,Debit Card,9/17/2024,False,True,Wants-based,No Preference,5,985.76,Not_High
66-033-0540,34,Male,High,Widowed,High School,Middle,Home Appliances,93.52,2,Online,1,5,1.0,None,Somewhat Sensitive,1,2,High,Desktop,PayPal,8/12/24,False,True,Planned,No Preference,12,187.04,Not_High
99-643-9845,28,Female,Middle,Married,High School,High,Groceries,137.75,6,Online,3,3,2.0,High,Very Sensitive,0,1,Medium,Smartphone,Cash,9/9/24,False,True,Need-based,No Preference,4,826.5,Not_High
27-571-9402,44,Female,Middle,Married,Master's,Middle,Home Appliances,78.64,5,Mixed,3,4,2.0,High,Somewhat Sensitive,0,3,High,Tablet,PayPal,5/26/2024,True,False,Planned,Standard,12,393.2,Not_High
10-430-5821,25,Male,High,Divorced,Master's,Middle,Software & Apps,214.82,9,Mixed,5,4,0.3,None,Very Sensitive,1,9,Medium,Tablet,Other,11/9/24,True,False,Planned,No Preference,11,1933.3799999999999,Not_High
36-835-7445,45,Male,Middle,Married,Bachelor's,High,Mobile Accessories,57.39,3,Mixed,2,5,0.25,None,Somewhat Sensitive,0,10,Medium,Desktop,Credit Card,7/19/2024,False,False,Impulsive,Standard,3,172.17000000000002,Not_High
41-602-4042,47,Female,High,Single,High School,Middle,Beauty & Personal Care,363.91,10,Online,1,1,0.3,Medium,Very Sensitive,0,2,Low,Smartphone,Cash,1/7/24,True,True,Planned,Standard,9,3639.1000000000004,High
63-743-6962,39,Male,Middle,Single,High School,Middle,Travel & Leisure (Flights,304.79,12,In-Store,2,4,2.0,Low,Somewhat Sensitive,1,9,High,Desktop,Other,1/7/24,True,True,Wants-based,Standard,10,3657.4800000000005,High
66-772-9922,32,Male,High,Divorced,High School,Middle,Jewelry & Accessories,363.98,4,Online,4,4,1.0,None,Somewhat Sensitive,2,7,None,Tablet,PayPal,5/27/2024,True,True,Planned,Express,1,1455.92,Not_High
23-246-5927,47,Male,Middle,Widowed,Bachelor's,High,Books,249.6,7,Mixed,4,1,1.0,Low,Somewhat Sensitive,2,7,High,Smartphone,Debit Card,5/11/24,True,False,Wants-based,Standard,11,1747.2,Not_High
74-022-7557,19,Male,High,Married,Bachelor's,Middle,Electronics,345.04,12,In-Store,1,5,1.0,Low,Somewhat Sensitive,0,8,Medium,Tablet,Credit Card,10/16/2024,True,True,Planned,Express,13,4140.4800000000005,High
78-214-5658,48,Female,Middle,Single,High School,High,Arts & Crafts,59.15,3,In-Store,4,2,1.0,None,Not Sensitive,0,1,High,Desktop,Debit Card,4/19/2024,False,False,Need-based,Standard,8,177.45,Not_High
25-286-8786,27,Male,High,Single,Master's,High,Home Appliances,461.81,12,Mixed,4,3,0.0,Medium,Very Sensitive,0,8,Low,Desktop,Other,6/7/24,True,False,Wants-based,No Preference,8,5541.72,High
55-955-9889,31,Female,High,Divorced,Bachelor's,High,Health Care,280.88,4,Mixed,3,4,1.0,High,Not Sensitive,0,2,High,Smartphone,Credit Card,5/5/24,True,True,Planned,No Preference,2,1123.52,Not_High
34-237-3943,44,Male,Middle,Married,Master's,Middle,Luxury Goods,283.7,8,Mixed,2,5,1.0,Medium,Not Sensitive,1,3,Low,Smartphone,Cash,2/29/2024,False,False,Impulsive,Express,8,2269.6,Not_High
19-386-9088,24,Female,High,Widowed,High School,Middle,Luxury Goods,411.95,10,In-Store,5,3,1.0,None,Not Sensitive,0,4,None,Smartphone,PayPal,12/18/2024,True,True,Impulsive,Standard,5,4119.5,High
16-583-2801,32,Female,Middle,Widowed,Master's,Middle,Gardening & Outdoors,476.11,5,In-Store,1,4,1.0,None,Very Sensitive,2,10,High,Desktop,Debit Card,10/29/2024,True,False,Wants-based,Standard,1,2380.55,Not_High
83-752-5439,28,Female,Middle,Married,Master's,High,Gardening & Outdoors,399.24,7,In-Store,4,2,1.0,Medium,Very Sensitive,1,2,Medium,Smartphone,Debit Card,6/21/2024,False,False,Need-based,Standard,10,2794.6800000000003,Not_High
25-485-2023,26,Male,Middle,Divorced,Master's,Middle,Jewelry & Accessories,90.79,12,In-Store,4,1,2.0,Medium,Somewhat Sensitive,0,2,Medium,Tablet,Other,9/16/2024,False,False,Planned,No Preference,6,1089.48,Not_High
90-822-7664,38,Female,Middle,Married,Master's,Middle,Animal Feed,229.56,9,Online,1,2,1.0,None,Somewhat Sensitive,0,9,Low,Tablet,PayPal,1/14/2024,True,True,Need-based,No Preference,11,2066.04,Not_High
22-039-6819,28,Female,Middle,Divorced,High School,Middle,Sports & Outdoors,160.47,7,Mixed,1,5,0.0,None,Not Sensitive,0,3,None,Smartphone,Debit Card,3/17/2024,True,False,Wants-based,No Preference,6,1123.29,Not_High
50-395-1941,30,Genderqueer,High,Married,High School,High,Software & Apps,104.74,6,Online,2,4,2.0,None,Very Sensitive,0,4,Low,Smartphone,PayPal,9/22/2024,False,False,Impulsive,No Preference,1,628.4399999999999,Not_High
99-771-9310,37,Female,High,Widowed,Master's,Middle,Food & Beverages,399.95,10,In-Store,2,1,0.0,Low,Not Sensitive,1,2,High,Smartphone,Cash,3/7/24,True,False,Need-based,Express,10,3999.5,High
18-518-0140,47,Female,High,Divorced,Bachelor's,Middle,Baby Products,337.33,8,In-Store,1,4,1.0,None,Somewhat Sensitive,0,5,Medium,Desktop,Debit Card,11/25/2024,False,False,Planned,Express,10,2698.64,Not_High
57-000-8646,41,Female,High,Widowed,Master's,Middle,Jewelry & Accessories,204.83,6,In-Store,5,1,0.0,High,Very Sensitive,1,5,Medium,Smartphone,Debit Card,4/22/2024,True,False,Wants-based,Standard,5,1228.98,Not_High
81-926-9297,22,Female,Middle,Widowed,Master's,High,Packages),193.94,11,Mixed,4,1,0.0,None,Not Sensitive,0,3,High,Desktop,Other,8/9/24,False,False,Wants-based,Standard,9,2133.34,Not_High
53-070-2625,46,Male,High,Married,Master's,Middle,Mobile Accessories,460.37,10,Online,5,4,2.0,Low,Very Sensitive,2,7,High,Desktop,Credit Card,7/13/2024,True,True,Wants-based,Express,12,4603.7,High
63-217-7638,34,Non-binary,Middle,Single,Bachelor's,Middle,Arts & Crafts,297.29,9,Online,5,4,2.0,None,Not Sensitive,0,9,Low,Smartphone,Cash,1/1/24,True,True,Need-based,Standard,3,2675.61,Not_High
64-120-6212,31,Male,Middle,Single,Bachelor's,Middle,Books,389.47,4,In-Store,5,3,2.0,Low,Not Sensitive,1,9,High,Desktop,Credit Card,2/11/24,True,True,Wants-based,Standard,6,1557.88,Not_High
01-404-3425,38,Male,High,Single,Master's,High,Home Appliances,370.05,11,Mixed,5,3,0.0,Medium,Very Sensitive,1,10,High,Smartphone,Cash,10/30/2024,True,True,Impulsive,No Preference,10,4070.55,High
68-971-6148,45,Male,High,Single,Master's,Middle,Jewelry & Accessories,462.24,2,Mixed,4,5,0.0,Low,Not Sensitive,2,1,None,Smartphone,Other,3/19/2024,True,True,Wants-based,Express,13,924.48,Not_High
22-053-4627,30,Female,High,Married,High School,High,Food & Beverages,472.53,11,Online,4,1,1.0,Medium,Somewhat Sensitive,2,7,Medium,Smartphone,Debit Card,4/30/2024,False,False,Wants-based,Express,4,5197.83,High
09-258-0424,45,Female,Middle,Married,High School,Middle,Home Appliances,407.29,3,In-Store,5,5,0.0,Low,Not Sensitive,0,5,Low,Tablet,Other,11/25/2024,False,False,Planned,Express,3,1221.8700000000001,Not_High
56-782-9001,18,Male,High,Married,Bachelor's,High,Mobile Accessories,135.65,8,Online,4,1,1.0,Low,Very Sensitive,0,9,None,Desktop,Other,2/16/2024,False,False,Impulsive,Standard,14,1085.2,Not_High
05-506-7216,36,Male,High,Single,Bachelor's,Middle,Animal Feed,352.35,4,Online,2,2,0.0,Low,Very Sensitive,1,1,Low,Smartphone,Credit Card,6/20/2024,False,False,Planned,Express,14,1409.4,Not_High
47-356-9730,25,Female,High,Single,High School,High,Books,441.73,12,Online,1,4,2.0,Low,Somewhat Sensitive,0,8,Medium,Smartphone,Credit Card,2/4/24,True,False,Planned,Standard,8,5300.76,High
42-898-6421,21,Female,High,Divorced,High School,Middle,Luxury Goods,105.95,12,Mixed,1,4,2.0,Low,Very Sensitive,1,7,Medium,Desktop,Cash,8/4/24,False,False,Impulsive,Standard,11,1271.4,Not_High
17-364-8685,26,Male,High,Single,Master's,High,Groceries,351.54,11,Mixed,1,3,2.0,None,Somewhat Sensitive,0,8,None,Tablet,PayPal,3/21/2024,True,False,Planned,Express,12,3866.94,High
13-618-9438,40,Male,High,Divorced,Bachelor's,High,Home Appliances,321.26,12,Online,4,1,0.0,None,Very Sensitive,0,6,None,Desktop,Debit Card,6/13/2024,False,False,Need-based,Standard,14,3855.12,High
32-457-2982,47,Female,High,Divorced,High School,Middle,Animal Feed,421.5,11,Online,5,1,2.0,Low,Somewhat Sensitive,0,8,None,Desktop,PayPal,4/4/24,True,True,Need-based,Express,3,4636.5,High
43-386-2489,27,Bigender,High,Widowed,High School,Middle,Food & Beverages,253.29,6,Mixed,3,2,2.0,None,Somewhat Sensitive,1,4,None,Desktop,PayPal,5/2/24,True,False,Planned,Standard,8,1519.74,Not_High
67-438-2378,29,Female,Middle,Divorced,High School,High,Jewelry & Accessories,217.62,3,Online,5,2,1.0,High,Very Sensitive,2,3,Low,Smartphone,PayPal,2/14/2024,False,True,Impulsive,No Preference,5,652.86,Not_High
65-431-1264,21,Male,Middle,Single,Bachelor's,High,Books,226.04,11,Online,4,1,1.0,None,Very Sensitive,0,9,Medium,Desktop,PayPal,5/14/2024,True,False,Wants-based,Express,12,2486.44,Not_High
73-367-8478,41,Genderfluid,High,Single,Bachelor's,High,Packages),52.79,4,Online,2,2,0.0,Low,Not Sensitive,1,7,None,Tablet,Debit Card,2/6/24,True,True,Impulsive,Express,4,211.16,Not_High
84-162-8799,43,Male,Middle,Widowed,High School,High,Jewelry & Accessories,385.08,7,In-Store,2,4,1.0,High,Somewhat Sensitive,1,1,Low,Tablet,Debit Card,11/12/24,False,True,Impulsive,No Preference,1,2695.56,Not_High
51-546-9992,33,Male,High,Widowed,Master's,Middle,Hotels,181.1,2,Online,2,5,2.0,Low,Not Sensitive,2,7,Low,Tablet,Credit Card,12/26/2024,False,False,Impulsive,No Preference,5,362.2,Not_High
89-189-3295,23,Female,Middle,Single,Master's,Middle,Office Supplies,246.41,7,In-Store,2,4,0.0,None,Somewhat Sensitive,2,8,Low,Smartphone,Cash,10/1/24,True,False,Need-based,Standard,11,1724.87,Not_High
45-776-7217,37,Female,Middle,Divorced,Bachelor's,High,Baby Products,140.87,8,In-Store,3,3,2.0,Low,Not Sensitive,2,7,Medium,Tablet,Other,3/3/24,True,False,Impulsive,No Preference,9,1126.96,Not_High
71-354-5174,34,Female,High,Single,Master's,High,Software & Apps,151.25,2,In-Store,2,5,0.0,Medium,Somewhat Sensitive,1,8,Medium,Tablet,Debit Card,4/20/2024,True,False,Planned,No Preference,10,302.5,Not_High
05-975-6985,27,Male,High,Divorced,Master's,Middle,Hotels,171.52,3,Mixed,5,5,2.0,Medium,Very Sensitive,1,9,Medium,Smartphone,Cash,8/21/2024,True,True,Planned,Standard,12,514.5600000000001,Not_High
42-859-2475,40,Male,Middle,Widowed,Master's,High,Sports & Outdoors,399.56,10,Online,4,2,1.0,Low,Not Sensitive,0,4,Medium,Desktop,Cash,10/21/2024,True,True,Need-based,No Preference,1,3995.6,High
34-094-1923,40,Female,Middle,Widowed,Master's,Middle,Sports & Outdoors,173.46,4,Mixed,5,3,1.0,None,Not Sensitive,0,9,Medium,Smartphone,PayPal,4/11/24,False,True,Wants-based,No Preference,2,693.84,Not_High
57-797-8139,43,Male,High,Widowed,Bachelor's,High,Toys & Games,332.14,10,Online,4,4,0.0,Low,Somewhat Sensitive,1,2,None,Desktop,PayPal,2/9/24,True,True,Planned,No Preference,13,3321.3999999999996,High
21-048-8669,37,Non-binary,Middle,Single,Bachelor's,Middle,Food & Beverages,247.05,8,In-Store,3,2,1.0,Low,Somewhat Sensitive,1,8,High,Desktop,Cash,5/25/2024,False,False,Wants-based,Standard,2,1976.4,Not_High
30-038-8752,49,Male,High,Single,Bachelor's,High,Office Supplies,365.88,10,Mixed,4,5,1.0,None,Somewhat Sensitive,1,1,Medium,Tablet,PayPal,4/16/2024,False,False,Wants-based,Express,9,3658.8,High
06-237-7338,27,Female,Middle,Married,Bachelor's,Middle,Toys & Games,354.92,8,Mixed,5,4,0.0,None,Somewhat Sensitive,0,1,None,Tablet,Debit Card,2/17/2024,True,True,Wants-based,Express,13,2839.36,Not_High
71-817-5422,19,Female,High,Single,High School,High,Jewelry & Accessories,195.46,10,Mixed,5,3,2.0,None,Not Sensitive,0,10,Low,Tablet,Other,7/7/24,True,False,Impulsive,Standard,9,1954.6000000000001,Not_High
68-512-0568,40,Female,High,Married,Master's,Middle,Books,474.03,7,In-Store,3,1,1.0,Medium,Somewhat Sensitive,0,6,High,Desktop,Other,8/3/24,True,True,Need-based,Standard,13,3318.21,High
18-633-9387,27,Male,Middle,Married,Bachelor's,High,Animal Feed,106.96,6,In-Store,3,1,2.0,Low,Not Sensitive,0,7,Medium,Tablet,Debit Card,3/9/24,True,True,Impulsive,Standard,3,641.76,Not_High
08-977-4418,29,Female,Middle,Married,Master's,High,Electronics,371.84,9,In-Store,5,4,0.0,None,Not Sensitive,2,6,None,Tablet,Other,7/28/2024,False,True,Impulsive,Standard,2,3346.56,High
97-738-8095,45,Polygender,High,Single,Bachelor's,High,Health Supplements,461.16,8,Mixed,1,4,1.0,High,Not Sensitive,0,3,Medium,Smartphone,Other,2/29/2024,True,True,Planned,Express,14,3689.28,High
15-421-1255,24,Female,High,Single,High School,Middle,Books,497.75,11,In-Store,4,1,2.0,None,Very Sensitive,2,1,Medium,Smartphone,Cash,7/3/24,True,False,Wants-based,Express,13,5475.25,High
92-142-4328,45,Female,Middle,Married,Master's,Middle,Health Care,492.83,5,Online,2,1,0.0,High,Very Sensitive,0,4,High,Tablet,Debit Card,3/2/24,True,False,Need-based,No Preference,2,2464.15,Not_High
06-357-6548,39,Female,Middle,Divorced,High School,Middle,Groceries,295.54,8,Online,3,3,1.0,None,Very Sensitive,2,4,Low,Tablet,Cash,7/27/2024,False,False,Planned,Express,14,2364.32,Not_High
59-261-4453,40,Male,High,Widowed,High School,High,Furniture,494.81,9,Mixed,2,4,1.0,Medium,Very Sensitive,1,7,Medium,Tablet,PayPal,5/26/2024,True,True,Need-based,Standard,6,4453.29,High
35-644-3184,21,Female,High,Single,Master's,Middle,Mobile Accessories,160.25,7,Online,2,3,2.0,None,Very Sensitive,2,5,High,Desktop,PayPal,3/4/24,True,True,Need-based,No Preference,12,1121.75,Not_High
30-528-9105,42,Female,Middle,Married,Master's,High,Gardening & Outdoors,198.36,4,Online,1,1,2.0,None,Somewhat Sensitive,1,9,None,Desktop,Cash,12/13/2024,False,True,Wants-based,Standard,4,793.44,Not_High
14-709-8547,44,Female,Middle,Divorced,Bachelor's,High,Furniture,82.39,12,In-Store,5,1,1.0,None,Somewhat Sensitive,0,8,None,Smartphone,Other,2/24/2024,False,False,Planned,Express,1,988.6800000000001,Not_High
80-508-9866,46,Female,Middle,Married,Master's,High,Hotels,290.56,3,In-Store,5,1,2.0,None,Somewhat Sensitive,1,1,None,Desktop,PayPal,3/12/24,True,False,Wants-based,No Preference,4,871.6800000000001,Not_High
27-100-0661,29,Male,High,Divorced,Master's,High,Animal Feed,206.79,5,In-Store,1,3,2.0,High,Very Sensitive,1,2,Low,Tablet,Credit Card,8/21/2024,False,False,Planned,Standard,4,1033.95,Not_High
68-488-7343,19,Female,Middle,Married,High School,High,Baby Products,401.43,8,Mixed,4,2,0.0,None,Not Sensitive,0,6,High,Tablet,Other,5/23/2024,True,True,Need-based,No Preference,5,3211.44,High
63-304-1852,21,Male,High,Widowed,Master's,High,Sports & Outdoors,188.17,9,Online,5,5,0.0,Medium,Not Sensitive,1,5,Low,Desktop,Debit Card,5/26/2024,True,False,Need-based,Standard,9,1693.53,Not_High
53-843-5619,38,Female,High,Single,High School,High,Gardening & Outdoors,83.21,10,Online,4,3,2.0,Low,Somewhat Sensitive,0,4,High,Desktop,Other,3/20/2024,False,False,Impulsive,Standard,7,832.0999999999999,Not_High
44-786-7696,41,Bigender,Middle,Divorced,Master's,Middle,Gardening & Outdoors,54.74,4,In-Store,1,2,0.0,None,Somewhat Sensitive,0,4,Low,Smartphone,PayPal,10/3/24,True,True,Impulsive,No Preference,14,218.96,Not_High
45-631-4619,49,Female,High,Divorced,Master's,High,Office Supplies,371.12,8,Online,5,1,2.0,High,Somewhat Sensitive,1,7,Low,Smartphone,PayPal,8/23/2024,False,True,Wants-based,No Preference,8,2968.96,Not_High
11-850-1953,32,Genderfluid,Middle,Single,High School,Middle,Packages),293.64,3,In-Store,2,1,2.0,Low,Not Sensitive,2,8,None,Tablet,Credit Card,9/17/2024,True,False,Impulsive,Express,5,880.92,Not_High
20-421-2544,24,Male,High,Married,High School,High,Books,185.83,11,In-Store,4,2,2.0,Low,Not Sensitive,2,9,Medium,Desktop,Other,10/17/2024,False,True,Impulsive,Standard,1,2044.13,Not_High
37-100-8709,27,Male,High,Divorced,Master's,Middle,Office Supplies,117.13,7,Mixed,1,1,2.0,High,Somewhat Sensitive,1,10,High,Smartphone,Credit Card,8/8/24,True,True,Planned,Express,6,819.91,Not_High
78-361-5100,44,Female,Middle,Married,Master's,High,Office Supplies,52.24,11,In-Store,3,1,0.0,Low,Not Sensitive,2,4,High,Smartphone,Credit Card,12/12/24,True,True,Impulsive,Standard,8,574.64,Not_High
67-676-5945,28,Female,High,Married,Bachelor's,High,Baby Products,446.69,7,In-Store,4,5,2.0,Medium,Somewhat Sensitive,1,5,High,Smartphone,Cash,6/12/24,False,True,Planned,No Preference,13,3126.83,High
67-639-5838,23,Male,Middle,Married,High School,Middle,Packages),216.84,5,In-Store,4,3,1.0,Low,Somewhat Sensitive,1,1,Low,Tablet,PayPal,3/28/2024,False,False,Planned,Express,5,1084.2,Not_High
51-415-1931,42,Female,High,Divorced,High School,High,Electronics,75.27,7,Mixed,3,4,1.0,None,Not Sensitive,2,3,None,Desktop,PayPal,12/27/2024,True,True,Impulsive,Express,1,526.89,Not_High
96-764-3843,20,Male,Middle,Widowed,Master's,High,Office Supplies,308.87,2,In-Store,3,4,1.0,None,Not Sensitive,2,2,None,Tablet,Cash,2/24/2024,True,True,Impulsive,Express,11,617.74,Not_High
16-730-2056,49,Male,High,Divorced,Master's,Middle,Travel & Leisure (Flights,169.77,5,In-Store,1,4,0.0,Medium,Very Sensitive,2,9,None,Desktop,Other,6/15/2024,True,True,Wants-based,Standard,7,848.85,Not_High
22-157-2494,19,Male,High,Divorced,High School,High,Toys & Games,289.08,12,Online,2,1,0.0,None,Very Sensitive,1,10,Medium,Desktop,Other,8/14/2024,True,True,Wants-based,Standard,7,3468.96,High
29-341-6463,38,Female,Middle,Single,High School,High,Travel & Leisure (Flights,74.09,10,Mixed,1,4,2.0,None,Somewhat Sensitive,2,9,Low,Tablet,Other,5/15/2024,True,True,Impulsive,Standard,8,740.9000000000001,Not_High
64-906-4475,43,Male,High,Married,High School,Middle,Travel & Leisure (Flights,201.53,5,Online,2,3,1.0,None,Not Sensitive,1,6,High,Tablet,Other,6/1/24,False,True,Wants-based,No Preference,11,1007.65,Not_High
36-340-8494,38,Male,Middle,Divorced,Bachelor's,High,Arts & Crafts,244.6,12,Online,4,4,2.0,Medium,Somewhat Sensitive,0,6,None,Tablet,Other,8/25/2024,False,False,Wants-based,Standard,3,2935.2,Not_High
77-031-4898,21,Male,Middle,Widowed,Bachelor's,High,Software & Apps,320.5,10,In-Store,3,4,2.0,Low,Somewhat Sensitive,0,9,Low,Tablet,Cash,3/1/24,True,False,Need-based,Express,9,3205.0,High
86-097-9642,27,Male,Middle,Widowed,Master's,Middle,Jewelry & Accessories,91.63,3,In-Store,5,2,2.0,None,Not Sensitive,0,10,None,Tablet,Debit Card,6/30/2024,True,True,Wants-based,Standard,2,274.89,Not_High
64-090-3433,35,Male,Middle,Married,Master's,High,Sports & Outdoors,251.93,8,In-Store,3,2,1.0,High,Very Sensitive,2,3,None,Tablet,Debit Card,1/2/24,False,False,Need-based,Standard,7,2015.44,Not_High
96-140-1936,30,Male,Middle,Married,Bachelor's,Middle,Luxury Goods,477.35,4,Online,2,5,0.0,High,Very Sensitive,1,2,Low,Desktop,PayPal,12/28/2024,False,False,Need-based,No Preference,14,1909.4,Not_High
38-830-6976,31,Male,High,Widowed,Master's,Middle,Baby Products,86.63,10,Mixed,3,1,2.0,Medium,Somewhat Sensitive,2,2,Low,Tablet,Cash,9/2/24,True,False,Wants-based,Express,3,866.3,Not_High
82-864-1154,50,Bigender,High,Divorced,High School,High,Health Care,474.42,4,In-Store,2,3,0.0,Medium,Not Sensitive,1,9,None,Desktop,Debit Card,9/21/2024,True,False,Need-based,No Preference,5,1897.68,Not_High
79-711-6779,34,Female,High,Widowed,High School,High,Gardening & Outdoors,429.24,7,Mixed,3,5,1.0,High,Not Sensitive,0,1,Low,Tablet,Debit Card,3/27/2024,False,False,Need-based,No Preference,10,3004.6800000000003,High
22-860-9860,24,Female,High,Married,High School,High,Home Appliances,470.38,8,Mixed,2,4,0.0,Medium,Not Sensitive,2,3,High,Smartphone,Other,11/11/24,True,True,Impulsive,Standard,9,3763.04,High
